committee,member_name,manually_changed,reason
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.R.Mike_Rounds,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.R.Ben_Sasse,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Mike_Rounds,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.R.Ben_Sasse,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.R.David_Vitter,0,
SBAN,Senate.D.Jack_Reed,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.R.Ben_Sasse,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.R.Mike_Rounds,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.R.David_Vitter,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.R.Ben_Sasse,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.D.Jack_Reed,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.R.Ben_Sasse,0,
SBAN,Senate.D.Jack_Reed,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.R.Mike_Rounds,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Jack_Reed,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.R.Ben_Sasse,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.D.Mark_Warner,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.R.Richard_C_Shelby,0,
SBAN,Senate.R.Bob_Corker,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Jack_Reed,0,
SBAN,Senate.R.Dean_Heller,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Tom_Cotton,0,
SBAN,Senate.D.Elizabeth_Warren,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.D.Sherrod_Brown,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Jack_Reed,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Jeff_Merkley,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.D.Robert_Menendez,0,
SBAN,Senate.R.Pat_Toomey,0,
SBAN,Senate.R.Mark_Kirk,0,
SBAN,Senate.R.Tim_Scott,0,
SBAN,Senate.D.Charles_E_Schumer,0,
SBAN,Senate.R.David_Vitter,0,
SBAN,Senate.D.Heidi_Heitkamp,0,
SBAN,Senate.R.Mike_Crapo,0,
SBAN,Senate.R.Jerry_Moran,0,
SBAN,Senate.D.Jon_Tester,0,
SBAN,Senate.D.Joe_Donnelly,0,
SBAN,Senate.D.Mark_Warner,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.R.Mike_Enzi,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Mark_Warner,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Patty_Murray,0,
SBUD,Senate.R.Roger_Wicker,0,
SBUD,Senate.R.David_Perdue,0,
SBUD,Senate.I.Angus_King,0,
SBUD,Senate.D.Debbie_Stabenow,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Sheldon_Whitehouse,0,
SBUD,Senate.R.Bob_Corker,0,
SBUD,Senate.R.Jeff_Sessions,0,
SBUD,Senate.D.Jeff_Merkley,0,
SBUD,Senate.D.Tammy_Baldwin,0,
SBUD,Senate.R.Rob_Portman,0,
SBUD,Senate.R.Pat_Toomey,0,
SBUD,Senate.R.Kelly_Ayotte,0,
SBUD,Senate.R.Ron_Johnson,0,
SBUD,Senate.I.Bernie_Sanders,1,Marked as Democrat because of campain. Should be Independent.
SBUD,Senate.R.Chuck_Grassley,0,
SBUD,Senate.R.Mike_Crapo,0,
SBUD,Senate.D.Ron_Wyden,0,
SBUD,Senate.R.Lindsey_Graham,0,
SBUD,Senate.D.Tim_Kaine,0,
SBUD,Senate.D.Mark_Warner,0,
